latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
3.672,26.882,315.4,1.5,1.2,2020-01-14,1125,A,63,6.0NRT,301.9,10.1,D
3.596,26.38,313.1,1.7,1.3,2020-01-14,1125,A,48,6.0NRT,301.4,11.1,D
3.594,26.365,324,1.7,1.3,2020-01-14,1125,A,77,6.0NRT,300.6,34.1,D
4.529,32.708,349.5,1.1,1,2020-01-14,1125,A,94,6.0NRT,305.6,54.8,D
4.527,32.699,361.1,1.1,1,2020-01-14,1125,A,100,6.0NRT,311.6,85,D
4.415,31.907,334.8,1,1,2020-01-14,1125,A,83,6.0NRT,304.9,24.4,D
4.174,30.221,322.6,1,1,2020-01-14,1125,A,70,6.0NRT,302.2,12.9,D
3.798,27.653,323.4,1.4,1.2,2020-01-14,1125,A,75,6.0NRT,304.2,17.4,D
4.538,32.707,337.6,1.1,1,2020-01-14,1125,A,85,6.0NRT,306.8,31.3,D
4.537,32.697,336.6,1.1,1,2020-01-14,1125,A,84,6.0NRT,309.4,28.7,D
4.276,30.868,316.8,1,1,2020-01-14,1125,A,24,6.0NRT,303.6,4,D
4.275,30.859,318.2,1,1,2020-01-14,1125,A,47,6.0NRT,304.3,5.6,D
4.514,32.468,339.6,1.1,1,2020-01-14,1125,A,87,6.0NRT,303.6,37,D
4.512,32.459,341.4,1.1,1,2020-01-14,1125,A,88,6.0NRT,305.1,39.8,D
4.314,31.071,325,1,1,2020-01-14,1125,A,67,6.0NRT,303.6,11.3,D
4.223,30.436,323.2,1,1,2020-01-14,1125,A,70,6.0NRT,305,12.3,D
4.222,30.427,342.8,1,1,2020-01-14,1125,A,90,6.0NRT,304.8,40.4,D
3.852,27.876,318.5,1.3,1.1,2020-01-14,1125,A,67,6.0NRT,300.4,14.6,D
4.523,32.467,346.2,1.1,1,2020-01-14,1125,A,92,6.0NRT,306.3,50.4,D
4.324,31.079,324.6,1,1,2020-01-14,1125,A,69,6.0NRT,305.5,10.5,D
4.323,31.07,344.4,1,1,2020-01-14,1125,A,91,6.0NRT,307.8,39.7,D
4.305,30.945,332.8,1,1,2020-01-14,1125,A,82,6.0NRT,303.3,23.2,D
4.304,30.936,316.5,1,1,2020-01-14,1125,A,23,6.0NRT,303.4,5,D
4.232,30.435,327.8,1,1,2020-01-14,1125,A,77,6.0NRT,304.8,17.3,D
4.231,30.426,333.9,1,1,2020-01-14,1125,A,83,6.0NRT,303.9,25.8,D
4.355,31.229,336,1,1,2020-01-14,1125,A,84,6.0NRT,306.2,24,D
4.354,31.22,329.5,1,1,2020-01-14,1125,A,78,6.0NRT,305.4,16,D
4.346,31.167,325.2,1,1,2020-01-14,1125,A,60,6.0NRT,306,9.5,D
4.345,31.158,380.6,1,1,2020-01-14,1125,A,100,6.0NRT,311.3,142.5,D
4.344,31.149,329.5,1,1,2020-01-14,1125,A,66,6.0NRT,307.2,14.5,D
4.294,30.801,325.5,1,1,2020-01-14,1125,A,73,6.0NRT,305.5,13.9,D
4.191,30.088,324.1,1,1,2020-01-14,1125,A,73,6.0NRT,305.3,12.8,D
4.19,30.079,337.2,1,1,2020-01-14,1125,A,87,6.0NRT,303.9,31.2,D
4.188,30.061,331.1,1,1,2020-01-14,1125,A,81,6.0NRT,301.8,23.2,D
4.164,29.894,320.3,1,1,2020-01-14,1125,A,49,6.0NRT,305.3,9.1,D
4.162,29.885,319.3,1,1,2020-01-14,1125,A,47,6.0NRT,303.4,7.7,D
3.76,27.103,320.7,1.5,1.2,2020-01-14,1125,A,72,6.0NRT,302.9,17.2,D
4.451,31.831,322.4,1,1,2020-01-14,1125,A,59,6.0NRT,306.1,7.4,D
4.398,31.453,334.9,1,1,2020-01-14,1125,A,83,6.0NRT,311.1,19,D
4.356,31.159,331.6,1,1,2020-01-14,1125,A,80,6.0NRT,308.6,17.7,D
4.354,31.15,325.8,1,1,2020-01-14,1125,A,72,6.0NRT,306.5,10.2,D
4.254,30.453,316.5,1,1,2020-01-14,1125,A,30,6.0NRT,301.8,5.4,D
4.2,30.08,330.5,1,1,2020-01-14,1125,A,81,6.0NRT,304.2,21.5,D
4.198,30.071,337.9,1,1,2020-01-14,1125,A,87,6.0NRT,306.8,32.3,D
4.197,30.062,353,1,1,2020-01-14,1125,A,96,6.0NRT,307.8,62.4,D
4.196,30.053,348,1,1,2020-01-14,1125,A,94,6.0NRT,305.6,50.3,D
4.173,29.896,316.6,1,1,2020-01-14,1125,A,58,6.0NRT,302.9,7.3,D
4.171,29.887,321.4,1,1,2020-01-14,1125,A,70,6.0NRT,303.3,11.9,D
3.755,27.111,315,1.5,1.2,2020-01-14,1125,A,55,6.0NRT,301.9,7.6,D
4.469,31.893,323.9,1,1,2020-01-14,1125,A,67,6.0NRT,303.6,11.7,D
4.468,31.884,325.1,1,1,2020-01-14,1125,A,70,6.0NRT,304.3,12.3,D
4.352,31.068,332,1,1,2020-01-14,1125,A,81,6.0NRT,308.7,18.6,D
4.35,31.059,355.1,1,1,2020-01-14,1125,A,97,6.0NRT,308.1,61.2,D
4.207,30.07,326.8,1,1,2020-01-14,1125,A,77,6.0NRT,304.2,16.7,D
4.206,30.061,338.5,1,1,2020-01-14,1125,A,88,6.0NRT,306.1,33.3,D
4.205,30.051,347.9,1,1,2020-01-14,1125,A,94,6.0NRT,305.3,50.4,D
3.984,28.554,316.5,1.2,1.1,2020-01-14,1125,A,61,6.0NRT,301.6,10,D
3.903,28.015,318.3,1.3,1.1,2020-01-14,1125,A,66,6.0NRT,301,13.6,D
3.901,28.004,322.9,1.3,1.1,2020-01-14,1125,A,74,6.0NRT,301.2,19.5,D
4.486,31.946,319.5,1,1,2020-01-14,1125,A,51,6.0NRT,303,8.6,D
4.359,31.058,321.1,1,1,2020-01-14,1125,A,54,6.0NRT,307.5,6.5,D
4.358,31.049,323.3,1,1,2020-01-14,1125,A,66,6.0NRT,307.8,9,D
4.345,30.96,326.8,1,1,2020-01-14,1125,A,74,6.0NRT,304.2,14.6,D
4.33,30.853,327.5,1,1,2020-01-14,1125,A,75,6.0NRT,303.4,15.2,D
4.329,30.844,318.6,1,1,2020-01-14,1125,A,52,6.0NRT,304.3,6.2,D
4.325,30.818,318.6,1,1,2020-01-14,1125,A,53,6.0NRT,304.5,6.3,D
4.324,30.809,331.7,1,1,2020-01-14,1125,A,81,6.0NRT,305.1,21.3,D
4.304,30.675,326.8,1,1,2020-01-14,1125,A,75,6.0NRT,303.4,16.8,D
4.272,30.45,333.9,1,1,2020-01-14,1125,A,83,6.0NRT,303,24.6,D
3.804,27.289,325,1.4,1.2,2020-01-14,1125,A,71,6.0NRT,300,27.4,D
3.802,27.276,314.4,1.4,1.2,2020-01-14,1125,A,58,6.0NRT,299.3,12.4,D
3.578,25.811,321,1.9,1.3,2020-01-14,1125,A,73,6.0NRT,298.5,33,D
4.641,32.983,327.3,1.1,1,2020-01-14,1125,A,72,6.0NRT,304.1,18.6,D
4.589,32.615,341.6,1.1,1,2020-01-14,1125,A,88,6.0NRT,310.3,31.4,D
4.565,32.445,338,1.1,1,2020-01-14,1125,A,85,6.0NRT,307.5,31.6,D
4.564,32.435,345.6,1.1,1,2020-01-14,1125,A,91,6.0NRT,306.5,44.5,D
4.353,30.95,321.2,1,1,2020-01-14,1125,A,60,6.0NRT,305,8.2,D
4.352,30.941,320,1,1,2020-01-14,1125,A,54,6.0NRT,305.9,6.9,D
4.281,30.449,322.4,1,1,2020-01-14,1125,A,68,6.0NRT,304.1,11.2,D
3.911,27.932,313.6,1.3,1.1,2020-01-14,1125,A,52,6.0NRT,301.9,8.8,D
3.892,27.803,314.9,1.3,1.1,2020-01-14,1125,A,39,6.0NRT,302.1,6.5,D
3.59,25.809,317.1,1.9,1.3,2020-01-14,1125,A,28,6.0NRT,298.5,22.9,D
4.575,32.443,328.6,1.1,1,2020-01-14,1125,A,71,6.0NRT,305.7,18.4,D
3.726,26.623,315.7,1.6,1.2,2020-01-14,1125,A,48,6.0NRT,301,10.5,D
3.723,26.609,320.1,1.6,1.3,2020-01-14,1125,A,71,6.0NRT,302.2,18.9,D
4.464,31.599,325.3,1,1,2020-01-14,1125,A,56,6.0NRT,306.8,7.3,D
4.463,31.59,336.6,1,1,2020-01-14,1125,A,85,6.0NRT,307.7,22.3,D
4.359,30.867,320.4,1,1,2020-01-14,1125,A,53,6.0NRT,304.6,7.5,D
4.358,30.858,320.5,1,1,2020-01-14,1125,A,53,6.0NRT,304.4,7.9,D
4.263,30.202,326.5,1,1,2020-01-14,1125,A,76,6.0NRT,302.4,15.7,D
4.262,30.192,317.8,1,1,2020-01-14,1125,A,56,6.0NRT,302.2,7.2,D
4.668,32.97,349.6,1.1,1,2020-01-14,1125,A,94,6.0NRT,306,59.9,D
4.666,32.96,378.4,1.1,1,2020-01-14,1125,A,100,6.0NRT,309,158.9,D
4.482,31.661,327.5,1,1,2020-01-14,1125,A,62,6.0NRT,307.8,10.7,D
4.481,31.652,352.4,1,1,2020-01-14,1125,A,96,6.0NRT,311.8,53.5,D
4.473,31.598,329.9,1,1,2020-01-14,1125,A,78,6.0NRT,308.8,12.6,D
4.472,31.589,328.4,1,1,2020-01-14,1125,A,74,6.0NRT,309.3,10.6,D
3.811,27.048,316.3,1.5,1.2,2020-01-14,1125,A,63,6.0NRT,302.6,8.8,D
4.676,32.958,323.1,1.1,1,2020-01-14,1125,A,62,6.0NRT,304.3,13.7,D
4.419,31.159,318.1,1,1,2020-01-14,1125,A,32,6.0NRT,303.6,5.3,D
3.686,26.124,311.9,1.8,1.3,2020-01-14,1125,A,0,6.0NRT,298.8,12.8,D
4.708,33.116,326,1.1,1.1,2020-01-14,1125,A,69,6.0NRT,307.3,14.9,D
4.706,33.106,339.6,1.1,1.1,2020-01-14,1125,A,87,6.0NRT,307.8,38.4,D
4.4,30.961,325,1,1,2020-01-14,1125,A,56,6.0NRT,304.4,11,D
3.852,27.176,318.3,1.5,1.2,2020-01-14,1125,A,50,6.0NRT,301.1,15.9,D
3.85,27.163,319.8,1.5,1.2,2020-01-14,1125,A,47,6.0NRT,301.2,16.8,D
4.742,33.286,322,1.1,1.1,2020-01-14,1125,A,57,6.0NRT,304.3,13,D
4.72,33.135,329,1.1,1.1,2020-01-14,1125,A,68,6.0NRT,307,17.6,D
4.506,31.639,328.1,1,1,2020-01-14,1125,A,70,6.0NRT,309.2,12.9,D
4.505,31.63,338.1,1,1,2020-01-14,1125,A,86,6.0NRT,310.7,26.1,D
4.504,31.621,352.8,1,1,2020-01-14,1125,A,96,6.0NRT,310,53.1,D
4.479,31.451,348.4,1,1,2020-01-14,1125,A,93,6.0NRT,311,42.3,D
4.41,30.969,326.3,1,1,2020-01-14,1125,A,60,6.0NRT,306.2,12.1,D
4.409,30.96,341.1,1,1,2020-01-14,1125,A,89,6.0NRT,307.2,33.3,D
4.408,30.951,324.4,1,1,2020-01-14,1125,A,54,6.0NRT,305.9,9.9,D
4.398,30.88,320.7,1,1,2020-01-14,1125,A,28,6.0NRT,306.4,7.8,D
4.283,30.078,324.6,1,1,2020-01-14,1125,A,74,6.0NRT,305.7,11.8,D
3.909,27.492,320,1.4,1.2,2020-01-14,1125,A,67,6.0NRT,303.9,11.3,D
4.725,33.139,325.7,1.1,1.1,2020-01-14,1125,A,69,6.0NRT,306.1,14.9,D
4.435,31.078,328.4,1,1,2020-01-14,1125,A,76,6.0NRT,307.1,14.7,D
4.407,30.882,337.6,1,1,2020-01-14,1125,A,86,6.0NRT,307.8,28.7,D
4.406,30.873,335.6,1,1,2020-01-14,1125,A,84,6.0NRT,304.9,24.2,D
3.856,27.17,324,1.5,1.2,2020-01-14,1125,A,49,6.0NRT,301.6,23.5,D
3.774,26.64,318.8,1.6,1.2,2020-01-14,1125,A,64,6.0NRT,304.6,14.8,D
4.553,31.839,319.2,1,1,2020-01-14,1125,A,42,6.0NRT,306,7.2,D
4.416,30.881,360.8,1,1,2020-01-14,1125,A,100,6.0NRT,308.6,77.6,D
4.415,30.872,337,1,1,2020-01-14,1125,A,85,6.0NRT,304.3,26.6,D
4.37,30.559,352.6,1,1,2020-01-14,1125,A,96,6.0NRT,304.7,61.2,D
4.369,30.55,328.1,1,1,2020-01-14,1125,A,76,6.0NRT,303.1,19.2,D
3.976,27.893,316.8,1.3,1.1,2020-01-14,1125,A,49,6.0NRT,302,10.4,D
3.914,27.486,321.2,1.4,1.2,2020-01-14,1125,A,70,6.0NRT,303,15.7,D
4.677,32.655,327.6,1.1,1,2020-01-14,1125,A,40,6.0NRT,309.6,10.6,D
4.576,31.937,332.9,1,1,2020-01-14,1125,A,80,6.0NRT,306.2,22.8,D
4.443,31.004,326.1,1,1,2020-01-14,1125,A,69,6.0NRT,306.6,11,D
4.442,30.995,346.6,1,1,2020-01-14,1125,A,92,6.0NRT,307.7,43.1,D
4.425,30.879,331,1,1,2020-01-14,1125,A,79,6.0NRT,306.6,19.7,D
4.421,30.853,318,1,1,2020-01-14,1125,A,41,6.0NRT,304.8,6.7,D
4.396,30.674,334.7,1,1,2020-01-14,1125,A,83,6.0NRT,303.6,25.7,D
4,27.984,315.1,1.3,1.1,2020-01-14,1125,A,58,6.0NRT,301.5,10.1,D
3.986,27.891,326.9,1.3,1.1,2020-01-14,1125,A,79,6.0NRT,303.1,24.5,D
3.984,27.88,328,1.3,1.1,2020-01-14,1125,A,80,6.0NRT,301.1,27.1,D
3.952,27.667,321.8,1.4,1.2,2020-01-14,1125,A,73,6.0NRT,303.7,17.2,D
3.951,27.655,316.7,1.4,1.2,2020-01-14,1125,A,53,6.0NRT,303.8,9.1,D
3.756,26.374,320.8,1.7,1.3,2020-01-14,1125,A,72,6.0NRT,302.1,23.5,D
3.754,26.359,318,1.7,1.3,2020-01-14,1125,A,64,6.0NRT,304,17.1,D
4.585,31.936,319.1,1,1,2020-01-14,1125,A,33,6.0NRT,306.1,6.7,D
4.449,30.985,331.1,1,1,2020-01-14,1125,A,79,6.0NRT,307.2,17.8,D
4.403,30.664,328.8,1,1,2020-01-14,1125,A,77,6.0NRT,303,17.3,D
4.097,28.565,343.6,1.2,1.1,2020-01-14,1125,A,91,6.0NRT,304.6,54.4,D
4.095,28.554,315.8,1.2,1.1,2020-01-14,1125,A,50,6.0NRT,301,8.7,D
3.905,27.282,324.5,1.4,1.2,2020-01-14,1125,A,72,6.0NRT,305,21.9,D
4.616,32.09,382.5,1,1,2020-01-14,1125,A,100,6.0NRT,309.8,158.4,D
4.416,30.689,331.4,1,1,2020-01-14,1125,A,80,6.0NRT,305.6,21,D
4.415,30.68,317.6,1,1,2020-01-14,1125,A,29,6.0NRT,304.3,5.5,D
4.412,30.662,334.6,1,1,2020-01-14,1125,A,83,6.0NRT,306.8,25.2,D
4.338,30.148,337.9,1,1,2020-01-14,1125,A,87,6.0NRT,305.3,31.3,D
4.337,30.139,344.4,1,1,2020-01-14,1125,A,91,6.0NRT,304.4,42.9,D
4.319,30.02,317.8,1,1,2020-01-14,1125,A,56,6.0NRT,302.5,6.5,D
4.318,30.01,316.3,1,1,2020-01-14,1125,A,45,6.0NRT,302.6,5.4,D
4.108,28.574,341.6,1.2,1.1,2020-01-14,1125,A,90,6.0NRT,304.6,48.6,D
4.106,28.563,333.2,1.2,1.1,2020-01-14,1125,A,84,6.0NRT,304.8,32.1,D
4.332,30.046,332.6,1,1,2020-01-14,1125,A,83,6.0NRT,304.3,23.5,D
3.952,27.455,316.2,1.4,1.2,2020-01-14,1125,A,40,6.0NRT,303.2,9.5,D
3.951,27.442,319.2,1.4,1.2,2020-01-14,1125,A,62,6.0NRT,305.4,13.3,D
3.873,26.924,321.2,1.5,1.2,2020-01-14,1125,A,72,6.0NRT,307.5,17.4,D
3.871,26.91,318.5,1.5,1.2,2020-01-14,1125,A,68,6.0NRT,305.4,13.4,D
3.859,26.828,321.2,1.6,1.2,2020-01-14,1125,A,58,6.0NRT,304.1,14.9,D
3.855,26.8,324.2,1.6,1.2,2020-01-14,1125,A,56,6.0NRT,302.1,20.6,D
4.641,32.134,327.9,1,1,2020-01-14,1125,A,70,6.0NRT,313.4,9.9,D
4.639,32.124,337.9,1,1,2020-01-14,1125,A,85,6.0NRT,313.4,25.8,D
4.497,31.124,326.5,1,1,2020-01-14,1125,A,73,6.0NRT,307.8,11.1,D
4.495,31.115,347.4,1,1,2020-01-14,1125,A,93,6.0NRT,308.3,43.4,D
4.013,27.792,317.5,1.3,1.1,2020-01-14,1125,A,57,6.0NRT,303.4,10.4,D
4.506,31.122,343.7,1,1,2020-01-14,1125,A,90,6.0NRT,309,36,D
4.504,31.113,350.2,1,1,2020-01-14,1125,A,94,6.0NRT,308.8,48.9,D
4.469,30.864,321,1,1,2020-01-14,1125,A,43,6.0NRT,304.2,8.2,D
4.502,31.032,334.5,1,1,2020-01-14,1125,A,83,6.0NRT,305.6,22.4,D
4.501,31.023,336.5,1,1,2020-01-14,1125,A,85,6.0NRT,306.1,25.5,D
4.494,30.978,325.4,1,1,2020-01-14,1125,A,57,6.0NRT,310.2,8.8,D
4.045,27.871,318.6,1.3,1.1,2020-01-14,1125,A,67,6.0NRT,301.4,13.7,D
4.043,27.859,316,1.3,1.1,2020-01-14,1125,A,61,6.0NRT,301.1,10.1,D
4.968,34.235,353,1.3,1.1,2020-01-14,1125,A,96,6.0NRT,314.4,76.5,D
4.966,34.224,338.9,1.3,1.1,2020-01-14,1125,A,85,6.0NRT,313.5,35.7,D
4.639,31.928,363,1,1,2020-01-14,1125,A,100,6.0NRT,308,86.9,D
4.511,31.031,323.8,1,1,2020-01-14,1125,A,63,6.0NRT,306,9.1,D
4.509,31.022,319.7,1,1,2020-01-14,1125,A,32,6.0NRT,305.9,5.3,D
4.408,30.314,342.5,1,1,2020-01-14,1125,A,90,6.0NRT,303,40.2,D
4.407,30.305,344.9,1,1,2020-01-14,1125,A,92,6.0NRT,303.9,44.6,D
4.388,30.178,322.5,1,1,2020-01-14,1125,A,70,6.0NRT,303.1,12.3,D
4.152,28.535,317.2,1.2,1.1,2020-01-14,1125,A,60,6.0NRT,303.6,8.2,D
4.042,27.775,318.1,1.3,1.1,2020-01-14,1125,A,49,6.0NRT,301.8,11.4,D
3.989,27.411,316.3,1.4,1.2,2020-01-14,1125,A,40,6.0NRT,303.6,10.6,D
3.948,27.13,332.7,1.5,1.2,2020-01-14,1125,A,79,6.0NRT,308.4,33.5,D
3.866,26.567,321.5,1.6,1.3,2020-01-14,1125,A,55,6.0NRT,305.4,15.2,D
4.968,34.24,340.7,1.3,1.1,2020-01-14,1125,A,87,6.0NRT,311.9,41.7,D
4.967,34.229,340.2,1.3,1.1,2020-01-14,1125,A,87,6.0NRT,314.9,41.2,D
4.572,31.388,328.1,1,1,2020-01-14,1125,A,59,6.0NRT,309.6,10.1,D
4.51,30.951,324.6,1,1,2020-01-14,1125,A,63,6.0NRT,307.7,9.5,D
4.455,30.567,321.5,1,1,2020-01-14,1125,A,64,6.0NRT,303.1,11.6,D
4.156,28.538,314.4,1.2,1.1,2020-01-14,1125,A,47,6.0NRT,301.9,7.5,D
4.04,27.769,314.6,1.3,1.1,2020-01-14,1125,A,32,6.0NRT,300.8,7.7,D
3.986,27.418,316.3,1.4,1.2,2020-01-14,1125,A,48,6.0NRT,303.1,10.4,D
3.854,26.562,319.5,1.6,1.3,2020-01-14,1125,A,35,6.0NRT,304.1,11.5,D
4.978,34.239,325.2,1.3,1.1,2020-01-14,1125,A,55,6.0NRT,307.5,12.1,D
4.977,34.227,347.8,1.3,1.1,2020-01-14,1125,A,92,6.0NRT,310.6,63.7,D
4.623,31.683,333.8,1,1,2020-01-14,1125,A,74,6.0NRT,311.4,15.6,D
4.622,31.674,344.2,1,1,2020-01-14,1125,A,90,6.0NRT,310,32.6,D
4.153,28.452,314.1,1.2,1.1,2020-01-14,1125,A,36,6.0NRT,302.7,7.7,D
3.954,27.136,337.5,1.5,1.2,2020-01-14,1125,A,88,6.0NRT,309.6,44.9,D
3.952,27.123,332.8,1.5,1.2,2020-01-14,1125,A,74,6.0NRT,305.2,34,D
3.866,26.56,321.6,1.6,1.3,2020-01-14,1125,A,49,6.0NRT,305,15.7,D
4.672,31.963,326.8,1,1,2020-01-14,1125,A,65,6.0NRT,309.4,12.3,D
4.544,31.065,341.5,1,1,2020-01-14,1125,A,88,6.0NRT,311.2,32.7,D
3.964,27.134,328.6,1.5,1.2,2020-01-14,1125,A,73,6.0NRT,305.6,25.6,D
4.714,32.192,345.1,1,1,2020-01-14,1125,A,91,6.0NRT,306.3,42.5,D
4.713,32.183,323.7,1,1,2020-01-14,1125,A,58,6.0NRT,304.1,10.3,D
4.641,31.681,333.7,1,1,2020-01-14,1125,A,81,6.0NRT,311,17.5,D
4.551,31.045,324.4,1,1,2020-01-14,1125,A,50,6.0NRT,306.8,8,D
4.55,31.037,324.9,1,1,2020-01-14,1125,A,59,6.0NRT,306.4,8.7,D
4.515,30.796,336.4,1,1,2020-01-14,1125,A,85,6.0NRT,304.5,29.5,D
4.514,30.787,317.6,1,1,2020-01-14,1125,A,26,6.0NRT,302.1,7.2,D
4.446,30.32,319.8,1,1,2020-01-14,1125,A,62,6.0NRT,303.9,9.2,D
4.724,32.2,338.7,1,1,2020-01-14,1125,A,86,6.0NRT,307.7,28.5,D
4.723,32.191,383.5,1,1,2020-01-14,1125,A,100,6.0NRT,310.9,163.3,D
4.722,32.181,338.7,1,1,2020-01-14,1125,A,86,6.0NRT,307.8,29.1,D
4.719,32.163,327.2,1,1,2020-01-14,1125,A,62,6.0NRT,305.9,12.5,D
4.56,31.044,366.3,1,1,2020-01-14,1125,A,100,6.0NRT,309.5,89.9,D
4.558,31.035,342.8,1,1,2020-01-14,1125,A,89,6.0NRT,307.9,33.8,D
4.538,30.893,333.4,1,1,2020-01-14,1125,A,81,6.0NRT,305.7,22.3,D
4.537,30.884,323.3,1,1,2020-01-14,1125,A,66,6.0NRT,307.1,9.8,D
4.404,29.963,333.7,1,1,2020-01-14,1125,A,84,6.0NRT,305.9,25.3,D
4.403,29.954,337.8,1,1,2020-01-14,1125,A,87,6.0NRT,306.1,31.6,D
4.397,29.917,398.6,1,1,2020-01-14,1125,A,100,6.0NRT,308.6,247.7,D
4.396,29.908,370.4,1,1,2020-01-14,1125,A,100,6.0NRT,305.9,113.1,D
4.394,29.898,339,1,1,2020-01-14,1125,A,88,6.0NRT,305.5,33.1,D
3.972,27.039,321.2,1.5,1.2,2020-01-14,1125,A,46,6.0NRT,305.6,13.2,D
4.488,30.48,335.3,1,1,2020-01-14,1125,A,84,6.0NRT,302.9,29.3,D
4.408,29.925,377.6,1,1,2020-01-14,1125,A,100,6.0NRT,309.7,141.8,D
4.406,29.916,396,1,1,2020-01-14,1125,A,100,6.0NRT,313.3,232.1,D
4.405,29.906,367.6,1,1,2020-01-14,1125,A,100,6.0NRT,309.6,104.9,D
4.404,29.897,323.4,1,1,2020-01-14,1125,A,55,6.0NRT,305,12.6,D
4.027,27.334,325,1.4,1.2,2020-01-14,1125,A,60,6.0NRT,303,22.5,D
4.397,29.784,317.5,1,1,2020-01-14,1125,A,62,6.0NRT,303,8.2,D
4.395,29.775,358.2,1,1,2020-01-14,1125,A,99,6.0NRT,304.4,78,D
4.111,27.83,312.5,1.3,1.1,2020-01-14,1125,A,41,6.0NRT,300.3,8.9,D
4.038,27.333,389.7,1.4,1.2,2020-01-14,1125,A,100,6.0NRT,307.3,314.4,D
3.733,25.297,312.1,2,1.4,2020-01-14,1125,A,50,6.0NRT,300,13.8,D
4.753,32.205,354.8,1,1,2020-01-14,1125,A,97,6.0NRT,312.1,61.2,D
4.752,32.196,389.6,1,1,2020-01-14,1125,A,100,6.0NRT,314.4,190.8,D
4.702,31.848,362.5,1,1,2020-01-14,1125,A,100,6.0NRT,311,81.7,D
4.701,31.838,395.5,1,1,2020-01-14,1125,A,100,6.0NRT,313.8,220.1,D
4.61,31.201,326.6,1,1,2020-01-14,1125,A,72,6.0NRT,309.2,9.9,D
4.406,29.783,356.9,1,1,2020-01-14,1125,A,98,6.0NRT,303,74.9,D
4.404,29.774,363.7,1,1,2020-01-14,1125,A,100,6.0NRT,305.3,92.9,D
4.403,29.764,327.1,1,1,2020-01-14,1125,A,44,6.0NRT,303.1,15.9,D
4.338,29.317,316.3,1.1,1,2020-01-14,1125,A,61,6.0NRT,304,7,D
4.24,28.644,312,1.2,1.1,2020-01-14,1125,A,26,6.0NRT,300.8,5.5,D
4.05,27.344,335.4,1.4,1.2,2020-01-14,1125,A,74,6.0NRT,304,43.3,D
4.048,27.331,383.1,1.4,1.2,2020-01-14,1125,A,100,6.0NRT,307,261.5,D
4.711,31.846,356.8,1,1,2020-01-14,1125,A,98,6.0NRT,310.4,65.6,D
4.71,31.837,348.5,1,1,2020-01-14,1125,A,93,6.0NRT,307.3,46.3,D
4.684,31.656,327.7,1,1,2020-01-14,1125,A,64,6.0NRT,311.4,8.7,D
4.412,29.763,325.9,1,1,2020-01-14,1125,A,51,6.0NRT,304.4,14.8,D
4.409,29.744,366,1.1,1,2020-01-14,1125,A,100,6.0NRT,311,100.5,D
4.408,29.735,366.4,1.1,1,2020-01-14,1125,A,100,6.0NRT,305.9,102.1,D
4.027,27.111,322.5,1.5,1.2,2020-01-14,1125,A,68,6.0NRT,304.6,14.6,D
3.969,26.719,319.3,1.6,1.2,2020-01-14,1125,A,41,6.0NRT,302.1,18.2,D
4.72,31.845,330.8,1,1,2020-01-14,1125,A,74,6.0NRT,308.4,16.5,D
4.703,31.727,349.3,1,1,2020-01-14,1125,A,94,6.0NRT,312.8,43.3,D
4.702,31.718,361.5,1,1,2020-01-14,1125,A,100,6.0NRT,313.6,74.4,D
4.59,30.94,323.1,1,1,2020-01-14,1125,A,56,6.0NRT,307.1,7.1,D
4.42,29.752,323.6,1,1,2020-01-14,1125,A,64,6.0NRT,304.4,12.1,D
4.419,29.743,335.4,1.1,1,2020-01-14,1125,A,86,6.0NRT,304.3,28.3,D
4.183,28.112,334.1,1.3,1.1,2020-01-14,1125,A,85,6.0NRT,303.8,36.3,D
3.792,25.434,315.6,2,1.4,2020-01-14,1125,A,24,6.0NRT,299.9,18,D
4.739,31.92,356.8,1,1,2020-01-14,1125,A,98,6.0NRT,311.9,62.9,D
4.738,31.911,336.3,1,1,2020-01-14,1125,A,68,6.0NRT,310.4,21.8,D
4.729,31.847,322.6,1,1,2020-01-14,1125,A,58,6.0NRT,307.4,8.3,D
4.711,31.72,331.5,1,1,2020-01-14,1125,A,78,6.0NRT,309.8,15.2,D
4.71,31.711,335.1,1,1,2020-01-14,1125,A,82,6.0NRT,311.5,20.7,D
4.622,31.093,333.8,1,1,2020-01-14,1125,A,81,6.0NRT,310,18.7,D
4.62,31.084,367.7,1,1,2020-01-14,1125,A,100,6.0NRT,312,93.9,D
4.282,28.77,312.8,1.2,1.1,2020-01-14,1125,A,48,6.0NRT,301.3,6.5,D
4.28,28.76,316.1,1.2,1.1,2020-01-14,1125,A,62,6.0NRT,301.6,9.7,D
4.184,28.118,325.9,1.3,1.1,2020-01-14,1125,A,78,6.0NRT,304.4,22.1,D
4.182,28.107,320.7,1.3,1.1,2020-01-14,1125,A,64,6.0NRT,303.4,14,D
3.971,26.728,320.2,1.6,1.2,2020-01-14,1125,A,39,6.0NRT,302.2,18.2,D
4.748,31.919,333.8,1,1,2020-01-14,1125,A,61,6.0NRT,312.9,16.4,D
4.609,30.94,360.4,1,1,2020-01-14,1125,A,100,6.0NRT,310,72.5,D
4.608,30.932,391.1,1,1,2020-01-14,1125,A,100,6.0NRT,312.3,190,D
4.292,28.769,333.4,1.2,1.1,2020-01-14,1125,A,85,6.0NRT,301.6,32.8,D
4.29,28.758,345.6,1.2,1.1,2020-01-14,1125,A,93,6.0NRT,303.3,57.5,D
